class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Upright,0.602899373,0.414146811,-1.494575381,0.999239385,0.633119464,0.349337041,-1.376007318,0.998999655,0.654405355,0.355026156,-1.37664628,0.999090552,0.67656213,0.362358868,-1.376633286,0.998824894,0.561319947,0.341076314,-1.392719984,0.99910444,0.535665572,0.341968238,-1.392580748,0.99926126,0.512301683,0.345016867,-1.39340353,0.999224246,0.704179049,0.4225398,-0.732719183,0.999004245,0.476493508,0.405756503,-0.797541976,0.999434769,0.640446723,0.519535542,-1.2603091,0.99930191,0.557923436,0.514829993,-1.28068614,0.999522865,0.850444794,0.92980057,-0.411006361,0.975465715,0.300615013,0.906723619,-0.548184931,0.988120496,0.990649521,1.381617785,-0.708643436,0.175986722,0.214540556,1.416530013,-0.925730109,0.244348273,0.929022491,1.67629385,-1.55892849,0.148215711,0.342145383,1.607273936,-2.012681484,0.139914155,0.944405735,1.80102849,-1.779163599,0.184712127,0.355414689,1.715129972,-2.282000303,0.164326712,0.885222137,1.761081934,-1.86749208,0.239174515,0.394980282,1.64636445,-2.331862926,0.233195364,0.869371593,1.707766771,-1.628369331,0.20531857,0.397704542,1.60157764,-2.068335056,0.206270769,0.778043628,1.908966303,-0.03527553,0.003966968,0.392376721,1.918128371,0.041245088,0.004255393,0.767981768,2.700004339,-0.049236316,0.013964666,0.429441512,2.68567729,-0.229206607,0.004915904,0.796937287,3.408718824,0.720151961,0.000804418,0.468020976,3.394290447,0.363974482,0.000204248,0.804278731,3.535473347,0.742660046,0.000475522,0.466912448,3.517221212,0.384932458,0.000285123,0.748113453,3.626675129,-0.139527306,0.000837344,0.534442246,3.601348639,-0.548811078,0.001093913
Upright,0.603541255,0.413468271,-1.488051295,0.99918288,0.633256197,0.348641872,-1.37045455,0.998930514,0.654635966,0.354132026,-1.371150255,0.999029517,0.676771939,0.361225545,-1.371240973,0.998754919,0.5615502,0.340687186,-1.388478756,0.999041021,0.536016583,0.341683775,-1.388362408,0.99921,0.512818277,0.344820589,-1.389235735,0.999174774,0.704317391,0.421093494,-0.725880325,0.998945832,0.476670891,0.405657291,-0.791946948,0.999399781,0.641111493,0.518129885,-1.249318838,0.999262154,0.559606612,0.514053047,-1.271087766,0.999499559,0.850194335,0.929237008,-0.392172337,0.974791169,0.301258415,0.906504512,-0.528940976,0.987142801,0.990002155,1.376504064,-0.686489344,0.167462677,0.214732811,1.413647532,-0.903185248,0.235673502,0.918541551,1.601297975,-1.549645901,0.137305453,0.340164363,1.580075979,-1.993467927,0.133089676,0.923622429,1.70241034,-1.769977927,0.172990412,0.35523656,1.679066777,-2.268595219,0.158076912,0.875588298,1.650090933,-1.841880441,0.22515367,0.393524438,1.607209682,-2.318134785,0.225282773,0.862016082,1.603368282,-1.613086939,0.19331944,0.395571887,1.566852689,-2.050843716,0.198816851,0.777286351,1.908665061,-0.033905677,0.003846881,0.39376691,1.916923046,0.039924063,0.004125156,0.768663764,2.698423862,-0.047577482,0.013947027,0.432715476,2.677466631,-0.287436038,0.004854664,0.799696863,3.40651083,0.691612899,0.000799335,0.471678585,3.386170626,0.280310959,0.000205851,0.806179702,3.532497406,0.711950958,0.000473379,0.470500767,3.509115696,0.302574009,0.000284316,0.754413486,3.622028351,-0.150351226,0.000841645,0.53524369,3.585684299,-0.613151073,0.001099804
Upright,0.604039013,0.412904412,-1.485374689,0.999145567,0.633417666,0.348024487,-1.368047714,0.998886883,0.654901803,0.353356093,-1.368757963,0.998988628,0.677032113,0.360270441,-1.368873835,0.998711586,0.561697841,0.340319753,-1.386299849,0.999000371,0.536233962,0.341403067,-1.38617301,0.999174833,0.513147473,0.344616205,-1.387061357,0.999142408,0.704526305,0.419906557,-0.72178781,0.998907626,0.476788849,0.405553728,-0.788078964,0.999376774,0.641678214,0.517092764,-1.244626641,0.999239683,0.560775995,0.51347816,-1.266968846,0.999486685,0.850055814,0.928870559,-0.380167544,0.974368513,0.301753223,0.906237543,-0.520979106,0.986359894,0.989409447,1.374946713,-0.688231528,0.160231158,0.214901283,1.41014111,-0.899059594,0.227925897,0.912431896,1.576954961,-1.563928246,0.127770141,0.338690609,1.571226954,-1.998761773,0.127067983,0.913177311,1.671915293,-1.785797477,0.162914366,0.354443491,1.669471502,-2.27701354,0.152640343,0.869623959,1.615545988,-1.852714181,0.213203415,0.392259926,1.597953081,-2.326716661,0.218372792,0.857080638,1.57335341,-1.625676751,0.183042288,0.394078523,1.558388829,-2.056922436,0.192321032,0.776724935,1.908382654,-0.033024099,0.003741401,0.394362092,1.916112185,0.039077215,0.00401147,0.768385768,2.697260857,-0.035565488,0.013914832,0.433255017,2.671761036,-0.297830224,0.004799359,0.799444318,3.404381514,0.690306842,0.000792916,0.471344948,3.380042076,0.277354062,0.000207387,0.805594802,3.529177189,0.709529281,0.000469346,0.470036685,3.502420664,0.300040543,0.000283196,0.754971743,3.618674994,-0.140074596,0.000842668,0.533691168,3.576329708,-0.616877079,0.001104867
Upright,0.604873478,0.412908465,-1.417764425,0.999046504,0.63384968,0.348141164,-1.3006742,0.998786449,0.655245721,0.353439122,-1.301407099,0.998885751,0.67726773,0.360301822,-1.301488042,0.998598456,0.562656879,0.340477794,-1.320017576,0.998915017,0.537372887,0.341609985,-1.320114613,0.999100745,0.514383733,0.344872504,-1.32098639,0.999079406,0.70440048,0.419918418,-0.659371734,0.998812377,0.477196842,0.405712157,-0.734147847,0.999313831,0.642086208,0.516790271,-1.179905176,0.999146044,0.561951637,0.513199568,-1.204333782,0.999427021,0.849553943,0.9278934,-0.350518674,0.97259903,0.307411641,0.906213522,-0.493607193,0.984862447,0.989215672,1.358341932,-0.689406514,0.158255681,0.216731459,1.395557761,-0.973396182,0.227605522,0.908523083,1.491428137,-1.612759948,0.124631979,0.348505437,1.442166805,-2.10615778,0.128793627,0.899792671,1.552623868,-1.83025527,0.161055267,0.37244764,1.4972893,-2.37633276,0.155520201,0.864313602,1.488873601,-1.872408271,0.211166769,0.401277214,1.422315836,-2.38795495,0.221685469,0.853848279,1.474213123,-1.666077375,0.18099156,0.400815815,1.403034687,-2.149093151,0.194487542,0.777323246,1.907568455,-0.032799445,0.003771209,0.403437555,1.915525436,0.038723949,0.004062112,0.772740901,2.694838285,-0.037562676,0.015150215,0.44558683,2.666428089,-0.302054703,0.005339084,0.806406319,3.402067661,0.655970812,0.000847139,0.49051255,3.37524128,0.204883054,0.000234206,0.811538517,3.525276899,0.671068251,0.000493982,0.489989847,3.494880676,0.221974611,0.000315595,0.769736886,3.611763716,-0.143580869,0.000915725,0.550728261,3.569846392,-0.64077878,0.001221663
Upright,0.605129659,0.413064778,-1.440436602,0.999047279,0.634244978,0.349015355,-1.323706508,0.998779535,0.655507684,0.354505062,-1.324439764,0.998869002,0.677409589,0.361498922,-1.324562788,0.998584092,0.563731551,0.340825707,-1.344837666,0.998920321,0.538537502,0.341841072,-1.344806075,0.999102235,0.515598476,0.345008552,-1.345701933,0.99909091,0.704316735,0.421975046,-0.675956011,0.99877125,0.477374017,0.405707717,-0.760703027,0.999324977,0.641995132,0.516784906,-1.20045495,0.999145031,0.561978996,0.51291573,-1.22629118,0.999438345,0.847727656,0.925852001,-0.341802537,0.972787619,0.307581782,0.906417727,-0.502274215,0.985385537,0.980590522,1.355222821,-0.628263116,0.149277627,0.213211447,1.407809019,-0.822528481,0.230546698,0.916100383,1.539861679,-1.544352889,0.116334058,0.326824695,1.619378448,-1.831769228,0.129202634,0.920906186,1.625688314,-1.774724603,0.152873844,0.340939939,1.728124499,-2.104256392,0.157331765,0.883367658,1.571959615,-1.85261941,0.201632485,0.382024825,1.665105224,-2.176475048,0.224999428,0.867837727,1.54486239,-1.615010977,0.172865674,0.386043668,1.621585608,-1.895409584,0.197155729,0.775698245,1.896716714,-0.032778315,0.003628193,0.40335083,1.906883717,0.038732678,0.003933159,0.771101534,2.68537426,-0.081595793,0.014611135,0.443839729,2.660953283,-0.326612324,0.005142389,0.803502738,3.397592306,0.599223852,0.000811121,0.486753315,3.373162985,0.165179998,0.00022401,0.807219148,3.519822598,0.614337802,0.000472277,0.486123085,3.49300766,0.182558328,0.000302327,0.767021477,3.606672525,-0.207341939,0.000881923,0.547876716,3.567199945,-0.696804225,0.001176955
Upright,0.606190681,0.412475407,-1.437932491,0.998688757,0.634942353,0.348473638,-1.316886425,0.998436034,0.656174839,0.353936642,-1.317679644,0.998509645,0.677966475,0.360962212,-1.317717314,0.998200238,0.564324617,0.340750605,-1.343063951,0.998650432,0.538945079,0.34184283,-1.343340158,0.998865068,0.515869975,0.345167518,-1.344282627,0.998885334,0.70426923,0.421909839,-0.644372642,0.998434246,0.477411598,0.406293064,-0.757499278,0.999138117,0.642810285,0.51607877,-1.190136075,0.998823106,0.563317478,0.512580514,-1.223214507,0.99921447,0.847327888,0.925832152,-0.293879598,0.966874659,0.31164065,0.906406999,-0.49941811,0.981579423,0.982568622,1.340540648,-0.636374176,0.147593692,0.213263631,1.389891744,-1.002600908,0.236509174,0.913410544,1.536960363,-1.494441748,0.110533312,0.34774971,1.357040048,-2.109712839,0.129444838,0.913778007,1.624011755,-1.694346428,0.147670418,0.38488856,1.382454515,-2.364974976,0.159780592,0.87778157,1.570582867,-1.752593637,0.194929644,0.399971306,1.304767609,-2.3788867,0.226886168,0.865246296,1.5331738,-1.550348282,0.167283162,0.396632999,1.297983885,-2.152048588,0.198566064,0.776137292,1.898168206,-0.004634712,0.003564485,0.414553016,1.909216285,0.009929793,0.003922388,0.774067998,2.663778067,-0.082326204,0.01550842,0.449823678,2.641819715,-0.382275522,0.005777454,0.810450077,3.379788637,0.558770835,0.000833397,0.500372052,3.364140511,0.030753499,0.000260546,0.813328087,3.508643627,0.569118202,0.000483449,0.494353235,3.488228321,0.036777399,0.000363967,0.803022087,3.564991951,-0.205452204,0.000971438,0.583710909,3.547572613,-0.783616483,0.001394108
Upright,0.606416583,0.412258536,-1.432596564,0.998437285,0.635409474,0.348200321,-1.308100343,0.998219192,0.65669471,0.353690177,-1.308920145,0.99826932,0.678429425,0.360757798,-1.308878183,0.997950852,0.564414501,0.340689242,-1.337179899,0.998481035,0.538967431,0.34183991,-1.337716103,0.998705566,0.515845954,0.345246732,-1.338674784,0.99875164,0.70428139,0.421905726,-0.626370728,0.998235345,0.477418572,0.406648934,-0.747232258,0.999014616,0.643067896,0.515936732,-1.180315137,0.998588681,0.563551307,0.512560487,-1.216994643,0.999043822,0.847320259,0.926770091,-0.2867423,0.961444497,0.312907636,0.907386124,-0.494989455,0.977715671,0.983192265,1.332625747,-0.668621361,0.147564098,0.212231725,1.380252004,-1.042318106,0.24264586,0.911012352,1.510257602,-1.536822796,0.106437556,0.352459133,1.300362706,-2.168079138,0.130002722,0.910068035,1.585653424,-1.737835288,0.144677028,0.394836187,1.316260695,-2.420947552,0.162654549,0.875010848,1.526652932,-1.784510016,0.1909758,0.403270066,1.236843348,-2.42333746,0.229281858,0.85989964,1.501915336,-1.588106513,0.16395168,0.398131281,1.234327078,-2.206624985,0.200342134,0.776060462,1.903957725,0.000749248,0.00348117,0.417810678,1.915951967,0.004504212,0.003871832,0.774573505,2.660109758,-0.095093504,0.016093152,0.450238377,2.638735294,-0.391335428,0.006259993,0.811988473,3.375741243,0.528933167,0.000830909,0.503970802,3.362191916,0.008696376,0.000284484,0.814910233,3.506591797,0.537739992,0.000480118,0.497134984,3.487476826,0.013224935,0.000404998,0.809682488,3.554680347,-0.217890576,0.001023918,0.589517117,3.54264307,-0.801041305,0.001545619
Upright,0.606908441,0.412218273,-1.312947273,0.998174489,0.636309505,0.348381788,-1.19113493,0.998034716,0.6578511,0.354096532,-1.1918782,0.998058736,0.679694712,0.361478686,-1.191814661,0.997733116,0.565805614,0.340678811,-1.212876797,0.998315215,0.540255189,0.341818392,-1.213157892,0.998535395,0.516995549,0.345191091,-1.214073658,0.998600483,0.705213428,0.423372239,-0.538343549,0.998066187,0.477825969,0.406229556,-0.627252817,0.998875737,0.643263459,0.5159356,-1.072403073,0.998347819,0.56409353,0.511983514,-1.100493193,0.998859584,0.845625877,0.922700167,-0.275948107,0.957571149,0.314099133,0.906804144,-0.40895018,0.973613977,0.975524783,1.304286361,-0.9588992,0.163162455,0.213421538,1.349805236,-1.087783933,0.249149069,0.817677498,1.1874578,-1.903560877,0.123891227,0.365496725,1.236773849,-2.191146374,0.135031149,0.77803278,1.180756688,-2.106240034,0.163095772,0.40904206,1.241983771,-2.433723211,0.166591927,0.761073053,1.107395172,-2.060464859,0.210851401,0.415264189,1.170173883,-2.404227257,0.232052937,0.763147593,1.118630052,-1.916865349,0.179670528,0.409426779,1.175070524,-2.21468997,0.2023305,0.773924172,1.903521657,-0.00126748,0.003818037,0.416797638,1.915845752,0.006818038,0.004224406,0.770855427,2.654992104,-0.096951827,0.018959042,0.449635416,2.629594564,-0.373578966,0.007767579,0.811279953,3.363275766,0.506244004,0.000940712,0.500377059,3.34782505,0.037714891,0.000367415,0.814501286,3.485566616,0.515637577,0.000524198,0.494196087,3.464047432,0.045133062,0.000500242,0.801871121,3.553054333,-0.244119093,0.001149722,0.583610058,3.539024353,-0.77316767,0.001827174
Upright,0.609894812,0.412281185,-1.394012213,0.998280823,0.639095485,0.348912925,-1.272910714,0.998127937,0.660458684,0.354680449,-1.273642421,0.998158038,0.681793392,0.361985981,-1.273682714,0.997843444,0.570641279,0.34089154,-1.300128579,0.998391509,0.545028269,0.341944396,-1.300174713,0.998607099,0.52155453,0.345246434,-1.301064253,0.998664677,0.705483139,0.423444718,-0.608827233,0.998146474,0.479972512,0.40602693,-0.724168062,0.998931468,0.644577682,0.514894903,-1.149095654,0.998441637,0.566803932,0.509984434,-1.183493495,0.99892807,0.844923854,0.922335744,-0.286879361,0.959676325,0.315752953,0.90620929,-0.485580146,0.974869668,0.971800804,1.304707646,-0.575752378,0.155828267,0.214164644,1.356590629,-0.88392514,0.249074087,0.878777862,1.491513014,-1.437449217,0.11622031,0.35636276,1.479050875,-1.898818612,0.133005887,0.880726159,1.591819167,-1.652352691,0.155410051,0.385084808,1.573403478,-2.168217421,0.1653274,0.845310092,1.541810513,-1.74329257,0.202470377,0.40896529,1.509178638,-2.220437765,0.231566355,0.834452033,1.503308773,-1.509199858,0.172535583,0.404578865,1.470606685,-1.954562783,0.201448575,0.77387625,1.902681947,-0.002285865,0.00377431,0.415966272,1.915147424,0.00788307,0.004150244,0.770660579,2.661724091,-0.067597933,0.01907167,0.448620856,2.644777775,-0.312711418,0.007704327,0.809995949,3.372819185,0.60071671,0.000989795,0.498036295,3.361623526,0.163842544,0.000369352,0.813591301,3.496766329,0.616976738,0.000547893,0.492477715,3.479037523,0.17731826,0.000500431,0.79613632,3.564371586,-0.192005798,0.001198611,0.578795969,3.553681135,-0.688442171,0.00183014
Upright,0.609843135,0.415010005,-1.339506626,0.998246491,0.639038503,0.3535963,-1.221868753,0.998095572,0.660241306,0.359924734,-1.222561479,0.998114407,0.681425571,0.367468208,-1.222532272,0.99780935,0.570484936,0.343376696,-1.249614358,0.99835819,0.54495734,0.343864053,-1.249752402,0.998571157,0.521565795,0.346730351,-1.250637174,0.998636663,0.704806268,0.426108092,-0.565575957,0.998090625,0.480371177,0.406040877,-0.685337245,0.998894155,0.643970132,0.515567839,-1.095803022,0.99838686,0.566753268,0.510140955,-1.131817698,0.998891294,0.837625325,0.92051816,-0.237793252,0.958692551,0.315881371,0.902371228,-0.461872876,0.974027574,0.951921165,1.30899322,-0.638135135,0.155093551,0.216892958,1.344320297,-0.983792603,0.251326621,0.853601575,1.430670023,-1.506910086,0.117775559,0.355316401,1.352122903,-2.048340321,0.141156629,0.846175849,1.49393034,-1.709081292,0.159822524,0.383565634,1.388608813,-2.29744339,0.17505531,0.818664193,1.436154962,-1.749013901,0.207975805,0.406898797,1.319797873,-2.304926634,0.242490426,0.810689628,1.417751789,-1.557253838,0.177016929,0.403036177,1.311025262,-2.085430145,0.210693091,0.768212855,1.895442486,0.008180242,0.003932024,0.415668964,1.905953169,-0.003028933,0.00431791,0.767499089,2.661501169,-0.055620659,0.020052258,0.448388189,2.643659353,-0.326341212,0.008070303,0.80414933,3.36949563,0.591664672,0.001055505,0.496416152,3.360838413,0.10092409,0.000399589,0.806174755,3.490673065,0.605646253,0.000582257,0.487912595,3.478039026,0.110098265,0.000531805,0.793484271,3.562586784,-0.186729401,0.001296179,0.575660944,3.551075935,-0.722565174,0.001967957
Upright,0.611400723,0.41607514,-1.309343576,0.998117268,0.640446663,0.355672479,-1.190609217,0.997988701,0.661453843,0.36240539,-1.191337824,0.997999489,0.682220459,0.370028079,-1.191321135,0.997700155,0.572779059,0.344192863,-1.221080065,0.998266399,0.547187448,0.344401836,-1.221253037,0.99847883,0.523721933,0.347064167,-1.222082853,0.998557389,0.704394341,0.427177161,-0.53290987,0.997968793,0.480903476,0.405978709,-0.664541841,0.998818159,0.644354641,0.515635073,-1.064754725,0.998233974,0.567742407,0.509826422,-1.1044873,0.998784363,0.83082974,0.914543867,-0.20117259,0.956955492,0.315732121,0.898097932,-0.442789614,0.972310424,0.944620728,1.280634046,-0.659932554,0.155529782,0.216321141,1.321314216,-1.014185786,0.256528258,0.830600381,1.254253745,-1.537152052,0.128113106,0.358047128,1.258738279,-2.06823802,0.151078895,0.813016057,1.271749735,-1.738474131,0.173888087,0.390183926,1.271273136,-2.310562849,0.184567258,0.792765379,1.202340007,-1.752629876,0.223608524,0.407360166,1.19869411,-2.305811644,0.252457827,0.788010001,1.201663136,-1.57842052,0.189964712,0.403489411,1.199179173,-2.098859787,0.219283402,0.762722075,1.876908541,0.020075396,0.004121721,0.41511178,1.887137771,-0.015242596,0.004493079,0.764006495,2.644808292,-0.05453179,0.022022421,0.447849274,2.624793291,-0.346315622,0.009023172,0.800744832,3.35144043,0.561653376,0.001200801,0.49529162,3.346348524,0.050056946,0.000449011,0.802125096,3.46901536,0.571984053,0.000659409,0.487103075,3.461060524,0.057195805,0.000601092,0.790292025,3.541493177,-0.199108377,0.001475705,0.575296819,3.536233187,-0.769931138,0.002213542
Upright,0.612025797,0.416156739,-1.328379273,0.998058677,0.641023755,0.35582307,-1.210684776,0.99792093,0.662063122,0.362544745,-1.211408019,0.997936606,0.682758033,0.370126426,-1.211407065,0.9976331,0.57344079,0.344347894,-1.237318039,0.998204172,0.547808111,0.344567835,-1.237454653,0.998424232,0.524360299,0.34724322,-1.238294125,0.998508215,0.704463482,0.427176267,-0.556976616,0.997899294,0.481349707,0.405971974,-0.67136687,0.998766541,0.645023882,0.515457988,-1.085848093,0.998160839,0.568541884,0.509328723,-1.120184064,0.998737395,0.831116498,0.914058805,-0.227075011,0.956085265,0.315862358,0.892664313,-0.435320288,0.971457183,0.945474505,1.284938693,-0.665092528,0.153927311,0.216326788,1.318144321,-1.00259006,0.256211162,0.835074127,1.29074657,-1.487671375,0.129232332,0.357321233,1.271011233,-2.063385248,0.15602167,0.819915116,1.322713971,-1.675811052,0.176537544,0.388619661,1.290374517,-2.309220552,0.189254791,0.796013832,1.256828427,-1.693247199,0.227156967,0.40724811,1.219751596,-2.296947002,0.257883221,0.789922416,1.247624874,-1.525697708,0.192697346,0.403294414,1.216265082,-2.096907616,0.223734215,0.762806416,1.868808985,0.017305074,0.004115784,0.41513148,1.878450036,-0.012263505,0.004482804,0.76599896,2.642580986,-0.054013826,0.023426017,0.452389479,2.620149374,-0.346354753,0.009601671,0.803432763,3.348568439,0.561250269,0.001313693,0.501922369,3.340462685,0.064134419,0.000479875,0.805484474,3.465759754,0.571981311,0.00071765,0.4958736,3.455227613,0.073040366,0.00064125,0.789856076,3.541555643,-0.20676437,0.00160038,0.577053845,3.530611753,-0.761473119,0.002358236
Upright,0.613872886,0.416093737,-1.337267637,0.997821748,0.642115712,0.355547637,-1.220558882,0.997652948,0.663061559,0.362199396,-1.221278906,0.997652829,0.683534384,0.369740665,-1.221286416,0.997325301,0.575176954,0.344202042,-1.245900273,0.997995496,0.549310029,0.344473541,-1.246023417,0.998235106,0.525751948,0.34720096,-1.246870637,0.998347104,0.704502881,0.426726818,-0.568813562,0.997592986,0.481656641,0.405530244,-0.673968315,0.998609602,0.645726979,0.515074968,-1.095106363,0.997900069,0.57001406,0.50885886,-1.12838912,0.998586476,0.830471873,0.910537064,-0.238085583,0.953776121,0.315810382,0.885210752,-0.436701238,0.969819069,0.946719289,1.270611048,-0.628297269,0.154312953,0.217473224,1.318065524,-0.962103367,0.256886452,0.837693572,1.280167937,-1.394052625,0.129047036,0.357304186,1.288963795,-1.949031472,0.159616098,0.821110368,1.315775394,-1.57299161,0.17615886,0.3882083,1.316984296,-2.183315516,0.19228819,0.796638012,1.249065757,-1.588704109,0.22644484,0.406715691,1.245193243,-2.183650017,0.260838658,0.791238189,1.238311529,-1.429231048,0.192242116,0.40287751,1.237852216,-1.982432008,0.226215035,0.76285094,1.860349774,0.015228947,0.004130463,0.414832413,1.871129394,-0.010035156,0.004496855,0.768282712,2.634696484,-0.051421374,0.024456222,0.455348641,2.61156559,-0.342496425,0.009967527,0.804768384,3.338826895,0.563152492,0.00136831,0.505083919,3.327432156,0.078881934,0.000510389,0.806799412,3.453506947,0.574092269,0.000744966,0.50114882,3.440609694,0.090188786,0.000678238,0.788744032,3.538058043,-0.204882219,0.00169203,0.5763973,3.519078255,-0.738396883,0.002489006
Upright,0.613781095,0.415626436,-1.389268756,0.997763097,0.642090619,0.355153531,-1.272836804,0.997521043,0.663040698,0.361781299,-1.273534536,0.99754858,0.683525443,0.369335324,-1.273584366,0.997181416,0.57504946,0.343922228,-1.297861218,0.997884393,0.549169898,0.344298214,-1.297952175,0.998160601,0.525600433,0.347123832,-1.298810124,0.998265147,0.704478443,0.426696807,-0.614710748,0.997445405,0.481581509,0.405524552,-0.718108594,0.998532116,0.645720065,0.514674664,-1.144679308,0.997821331,0.56996125,0.508455992,-1.176626921,0.998542309,0.829385579,0.910607457,-0.267766565,0.953424633,0.315104306,0.885524571,-0.4562729,0.96907413,0.95240593,1.282488227,-0.570794582,0.149479702,0.217463732,1.319143176,-0.902863979,0.25188452,0.861901581,1.430170536,-1.297821879,0.121109895,0.356929153,1.298478484,-1.890581369,0.155221283,0.854831338,1.509734988,-1.479192019,0.166523591,0.387499273,1.332992196,-2.136975765,0.187643901,0.822859883,1.452957511,-1.534199595,0.215127185,0.406226337,1.268357158,-2.157544374,0.255541772,0.816075802,1.421295047,-1.348965883,0.182771161,0.402724743,1.253934026,-1.933020234,0.221435234,0.764958441,1.861988187,0.004991661,0.003943411,0.414707094,1.872155905,0.000146709,0.004305567,0.771577001,2.635090828,-0.018042875,0.024291622,0.457050264,2.613800287,-0.308845997,0.009742207,0.806162,3.339318514,0.665059447,0.001399496,0.504891872,3.328315496,0.199090078,0.000511255,0.808780551,3.453837156,0.682138562,0.000753368,0.502530575,3.441709995,0.217399359,0.000678184,0.788408101,3.543223143,-0.130605668,0.001714349,0.575677752,3.520188093,-0.644953251,0.002488279
Upright,0.613699138,0.415556878,-1.398260832,0.99770993,0.642121911,0.35492751,-1.276769638,0.997435451,0.663125873,0.361553937,-1.277481318,0.997509718,0.683658183,0.369120419,-1.277508497,0.997086823,0.574947298,0.343655914,-1.308357477,0.997807026,0.548910677,0.344052494,-1.308627367,0.998132825,0.525218308,0.34693104,-1.309497476,0.998202682,0.704562306,0.426434994,-0.613976598,0.997386694,0.481481224,0.405557573,-0.743801475,0.998485386,0.645856857,0.514522374,-1.150312066,0.997741878,0.569885075,0.508316755,-1.191807032,0.9984743,0.829325855,0.912862957,-0.254076362,0.952254176,0.313443035,0.896904588,-0.512138903,0.967867732,0.952567458,1.309954882,-0.487945169,0.143140286,0.205397055,1.330158353,-1.059751034,0.252950758,0.870363593,1.520364285,-1.195574045,0.113530576,0.350257963,1.286747813,-2.144448519,0.152352989,0.869026005,1.614822984,-1.360716581,0.157423094,0.384414971,1.307310462,-2.39593792,0.184861884,0.834600747,1.566852689,-1.423955917,0.204171419,0.399659038,1.240728021,-2.399357319,0.252241522,0.826169193,1.526948333,-1.249232531,0.1735515,0.39350611,1.232833624,-2.181396961,0.218235865,0.765047729,1.889003992,0.017480057,0.003893399,0.414837599,1.898464799,-0.012502211,0.004255153,0.773379922,2.651027441,-0.017859798,0.025856514,0.464506567,2.632600307,-0.305370599,0.010127304,0.815262496,3.360913515,0.662728488,0.001513805,0.517598689,3.350800753,0.186193123,0.000531443,0.819002509,3.485588551,0.678650141,0.000798758,0.509802759,3.473098993,0.200504333,0.000727692,0.804662883,3.553881407,-0.116529785,0.001862533,0.602464676,3.535449743,-0.644565761,0.002591832
Upright,0.613634467,0.415752202,-1.396620035,0.997674525,0.642157316,0.354912102,-1.275750637,0.997354209,0.663178802,0.361513227,-1.276465297,0.997442722,0.683736205,0.369078606,-1.276492953,0.996984065,0.574848771,0.343758732,-1.306268334,0.997742295,0.548838377,0.344195694,-1.30651772,0.998098254,0.525169551,0.347126454,-1.30738759,0.99816221,0.704754233,0.426205575,-0.6148206,0.997276127,0.48161,0.405957639,-0.741451859,0.998446882,0.646022081,0.514509737,-1.149970174,0.997665226,0.56992352,0.508311629,-1.18991065,0.998435616,0.830138505,0.913219213,-0.255896807,0.951009452,0.313950956,0.898786187,-0.503646255,0.967710137,0.948909581,1.316918969,-0.481395394,0.136652038,0.205477446,1.337217331,-0.968685746,0.249198079,0.87099725,1.520093679,-1.207924485,0.106270678,0.339784235,1.339002132,-2.028465509,0.145975962,0.871011376,1.610719323,-1.385546088,0.148791581,0.366700679,1.385652781,-2.281453609,0.178985611,0.836654067,1.561325431,-1.452648401,0.193760067,0.385819852,1.317897558,-2.318726301,0.245503128,0.827527523,1.522479415,-1.26450789,0.16477257,0.381007522,1.296324015,-2.07840991,0.212130934,0.765333772,1.889446974,0.015779717,0.003816307,0.415713012,1.898914933,-0.010766366,0.004173489,0.773878574,2.651326895,-0.021520874,0.025835136,0.465670973,2.634347439,-0.278174341,0.01001395,0.81771028,3.36142683,0.654390693,0.00153573,0.521152496,3.351607561,0.209885404,0.000533635,0.822492301,3.486559391,0.67100513,0.000803565,0.512998223,3.473334074,0.224100545,0.000747503,0.804674625,3.554120541,-0.122867361,0.001880875,0.605317771,3.538542986,-0.618482232,0.002589755
